property_link,property_id,purpose,type,added_on,furnishing,price,location,bed_bath_size,permit_number,agent_name,img_url,breadcrumbs,amenities,description
https://www.bayut.com/property/details-7920119.html,Bayut - R-AN-FUR-ALFT-3BR2,For Rent,Townhouse,11 September 2023,Unfurnished,"{'currency': 'AED', 'amount': '180,000'}","Al Furjan Villas, Al Furjan, Dubai","{'bedrooms': 3, 'bathrooms': 6, 'size': '3,400 sqft'}",6549681000,,https://images.bayut.com/thumbnails/464925051-800x600.jpeg,Dubai Townhouses > Al Furjan > Al Furjan Villas > Bayut - R-AN-FUR-ALFT-3BR2,"['Balcony or Terrace', 'Parking Spaces', ': 1', 'Maids Room', 'Centrally Air-Conditioned', 'Parking Spaces', ': 1', 'Centrally Air-Conditioned', 'Central Heating', 'Balcony or Terrace', 'Waste Disposal', 'CCTV Security', 'Laundry Room', 'Laundry Facility', 'Maids Room']","Per Win Properties is delighted to present this stunning townhouse, conveniently located near a hypermarket and with a host of attractive features. This property will be ready for occupancy in just one month's time, making it an ideal choice for those seeking a comfortable and stylish living space in a hurry., This townhouse boasts a range of features designed to enhance your lifestyle. The maid's room provides additional living space for a live-in helper or can be used for extra storage, while the laundry room ensures that chores are done with ease. A storage room is also included, providing plenty of room for any clutter that needs to be hidden away., The spacious living area is perfect for relaxing or entertaining guests, while the generously sized bedrooms provide plenty of room for rest and relaxation. The bathrooms are modern and well-appointed, ensuring the utmost comfort at all times., This townhouse is located in a peaceful and safe neighborhood, ensuring that you and your family can live comfortably and securely. The nearby hypermarket provides easy access to any daily necessities, making it a highly convenient location., In summary, this townhouse offers a fantastic living experience, with a great range of features, a convenient location, and a high level of comfort and security. Don't miss the opportunity to be the first to enjoy this outstanding property - get in touch today to arrange a viewing!, OUR COMPANY, Per Win Properties LLC is a boutique real estate brokerage in Dubai specializing in off-plan sales and leasing of Residential and Commercial properties. The company has international Real Estate Specialists that focus on the UAE and Indian markets. We provide our clients with support services through our partner alliances with mortgage advice, property management, company setup, and property law advice. Per Win is a one-stop shop for seamless professional real estate service."
https://www.bayut.com/property/details-7890286.html,Bayut - PRIVE-B-2213-007,For Rent,Apartment,4 September 2023,Furnished,"{'currency': 'AED', 'amount': '75,000'}","Damac Maison Prive Tower B, DAMAC Maison Prive, Business Bay, Dubai","{'bedrooms': None, 'bathrooms': 1, 'size': '431 sqft'}",7117780661,Taha Rashid Subzwari,https://images.bayut.com/thumbnails/452495550-800x600.jpeg,Dubai Apartments > Business Bay > DAMAC Maison Prive > Damac Maison Prive Tower B > Bayut - PRIVE-B-2213-007,"['Furnished', 'Balcony or Terrace', 'Parking Spaces', ': 1', 'Swimming Pool', 'Furnished', 'Electricity Backup', 'Parking Spaces', ': 1', 'Centrally Air-Conditioned', 'Central Heating', 'Double Glazed Windows', 'Balcony or Terrace', 'Lobby in Building', 'Service Elevators', 'Prayer Room', 'Reception/Waiting Room', 'Gym or Health Club', 'Facilities for Disabled', 'Swimming Pool', 'Jacuzzi', 'Sauna', 'Steam Room', 'Day Care Center', 'Kids Play Area', 'Lawn or Garden', 'Barbeque Area', 'Cafeteria or Canteen', 'Maintenance Staff', 'Cleaning Services', 'Business Center', 'Conference Room', 'Security Staff', 'CCTV Security', 'Laundry Facility', 'Broadband Internet', 'Satellite/Cable TV', 'Intercom', 'Freehold']","Fully Furnished Studio Apartment for Rent | Damac Prive | Business Bay, Rental Details :, - 75,000 ( Payable in  2 Cheques ), - 72,000 ( Payable in 1 Cheque ), - Security Deposit : 10%, Property Details:, - 431 Sqft. BUA, - Fully Furnished Studio, - Large Balcony with Canal View, For viewing and booking please call at :, Whatsaap : https://wa. me/message/BCD6XQ5BQRU5A1, ProEdge Real Estate & Management Services is building the Modern Real Estate platform, pairing the industry’s top talent with technology to make the search, selling and buying experience intelligent and seamless. We are providing an exceptional level of personal care, guidance and considered advice on a one-to-one basis; at the same time, we offer our services to those individuals and organizations for whom property has wider commercial implications, including Professional Landlords, Investors and Investment Firms., At ProEdge, we manage your Real Estate Property with care. We source the best and most qualified suppliers and contractors for all maintenance and Administrative work for your property. Our solutions include end-to-end Real Estate Management Services for Residential & Commercial Properties, Corporate offices, Labor Camps, Commercial Warehouses and several other high-end Retail spaces. We undertake everything from regular cleaning and maintenance to emergency repair and large scale work on the property."
https://www.bayut.com/property/details-7928329.html,Bayut - 1BR+STUDY ASFAND,For Rent,Apartment,13 September 2023,Unfurnished,"{'currency': 'AED', 'amount': '80,000'}","Hartland Waves, Sobha Hartland, Dubai","{'bedrooms': 1, 'bathrooms': 1, 'size': '643 sqft'}",71359123447,Sahabzada Zabee Ullah,https://images.bayut.com/thumbnails/467707150-800x600.jpeg,Dubai Apartments > Sobha Hartland > Hartland Waves > Bayut - 1BR+STUDY ASFAND,"['Balcony or Terrace', 'Swimming Pool', 'Total Floors', ': 35', 'Sauna', 'Balcony or Terrace', 'Lobby in Building', 'Elevators in Building', ': 8', 'Service Elevators', 'Reception/Waiting Room', 'Total Floors', ': 35', 'Gym or Health Club', 'Swimming Pool', 'Sauna', 'Steam Room', 'Kids Play Area', 'Lawn or Garden', 'Barbeque Area', 'Security Staff', 'CCTV Security', 'Laundry Room', 'ATM Facility', '24 Hours Concierge', 'Freehold']","Shark Real Estate Is Pleased To Offer This 1 Bedroom + Study Room Apartment In Waves, Sobha Hartland., Details:, - 1 Bedroom + Study Room, - 1 Bathroom, - Balcony, - Bbq Area, - Covered Parking, - Built-In Wardrobes, - Fully Fitted Kitchen, - Public Park, - High Floor, - Pool View, - Kitchen Appliances, - Shared Gym, - Shared Swimming Pool, Hartland Waves, By The Waterfront District, Is A Crisp Clean 35-Storey Modern Architecture That Stands Tall In Front Of The 1.8 Km Boardwalk That Sobha Hartland Enjoys On Its Waterfront Side. The Towers Unique Facade Is Enhanced By A Wave-Shaped Ripple Running Across With Uninterrupted 360°Views Of Dubai's Skyline."
https://www.bayut.com/property/details-7904563.html,Bayut - SIP-R-3172,For Rent,Apartment,7 September 2023,,"{'currency': 'AED', 'amount': '75,000'}","Hartland Waves, Sobha Hartland, Dubai","{'bedrooms': 1, 'bathrooms': 1, 'size': '637 sqft'}",65146886560,,https://images.bayut.com/thumbnails/457597283-800x600.jpeg,Dubai Apartments > Sobha Hartland > Hartland Waves > Bayut - SIP-R-3172,"['Parking Spaces', 'Centrally Air-Conditioned', 'Central Heating', 'Gym or Health Club', 'Parking Spaces', 'Centrally Air-Conditioned', 'Central Heating', 'Gym or Health Club', 'Kids Play Area', 'Maintenance Staff']","Brought to you by SHERWOOD Properties, this Brand New 1 Bed + study Apartment is located in Sobha Hartland Waves, Mohammed Bin Rashid City, The opulent Sobha Hartland's Waterfront District is where Waves is situated. SOBHA Hartland is one of Dubai's most exclusive addresses and is only a short distance from several of the city's top attractions, including the Burj Khalifa, Downtown Dubai, and numerous other entertainment centers., Unit Details:, * Ready to move in, * Mid Floor, * View: Community, * Kitchen: Open and Fully Fitted, * Bathrooms: 1, * Parking: 1, * Furnished: No, * Chiller Free, Features:, * Balcony, * Gym, * Kitchen Appliances, * Built in wardrobes, * BBQ area, * Public parking, Commute times by car, From Hartland Waves it takes roughly 15 minutes to drive to Dubai Mall, 26 minutes to Palm Jumeirah, 25 minutes to Burj Al Arab and 30 minutes to The Walk JBR. Dubai International Airport (DXB) is roughly 17 minutes' drive and the new Al Maktoum International Airport is roughly 41 minutes' drive., we have multiple options in theBuilding, PROPERTY FEATURES:, -Basement parking, -Built in wardrobes, -Central air conditioning, -Central heating, -Fully fitted kitchen, -Kitchen white goods, -Marble floors, -On mid floor, -Study, -24 hours Maintenance, -Children's play area, -Communal gardens, -Fitness Center, -Public park, -School, -Shops"
https://www.bayut.com/property/details-7933347.html,Bayut - 100037-il7Eo2,For Rent,Apartment,14 September 2023,Unfurnished,"{'currency': 'AED', 'amount': '100,000'}","Geepas Tower, Arjan, Dubai","{'bedrooms': 2, 'bathrooms': 2, 'size': '1,200 sqft'}",67249216889,,https://images.bayut.com/thumbnails/469302473-800x600.jpeg,Dubai Apartments > Arjan > Geepas Tower > Bayut - 100037-il7Eo2,"['Balcony or Terrace', 'Parking Spaces', ': 1', 'Swimming Pool', 'Centrally Air-Conditioned', 'Parking Spaces', ': 1', 'Centrally Air-Conditioned', 'Central Heating', 'Double Glazed Windows', 'Balcony or Terrace', 'Lobby in Building', 'Reception/Waiting Room', 'Gym or Health Club', 'Swimming Pool', 'Kids Play Area', 'Lawn or Garden', 'Waste Disposal', 'CCTV Security', 'Broadband Internet', '24 Hours Concierge', 'Freehold']","Al Arfeen Real Estate is proud to offer you this Studio Apartment in Geepas Tower, Arjan., Geepas Tower is a 20-story residential building with 19 floors, which are dedicated to apartments, along with 40,000 sq. ft. of area for retail spaces. Developed by Western International Group, this tower consists of 2 basement levels and 648 modern apartments with an alluring list of amenities and luxuries, such as an infinity pool, gyms, a roof-top party area, a sauna, a steam room, etc., Key highlights of the apartment:, 2 Bedroom apartment, 2 Bathroom, Kitchen, Built-In Wardrobes, Balcony, 1 Parking, Amenities:, Kids Play Area, Gym or Health Club, Swimming Pool, Balcony or Terrace, Lobby in Building, Service Elevators, Reception/Waiting Room, Security Staff, CCTV Security, 24 Hours Concierge, Satellite/Cable TV, Double Glazed Windows, Centrally Air-Conditioned, Central Heating, Electricity Backup, Maintenance Staff, Call us - Mr. Haneef - Property Consultant, AL ARFEEN REAL ESTATE:, A privately-owned real estate company in Dubai certified by RERA. We have an extensive portfolio of residential and commercial and offer a wide range of services to local and foreign investors. We also provide a personalized service tour to our clients and pride ourselves on our industry knowledge, integrity, and professional approach to our real estate services"
https://www.bayut.com/property/details-7843059.html,Bayut - 9171-B3pt5g,For Rent,Townhouse,23 August 2023,,"{'currency': 'AED', 'amount': '120,000'}","Al Waha, Dubailand, Dubai","{'bedrooms': 2, 'bathrooms': 2, 'size': '1,824 sqft'}",7128804500,Muhammad Jamil Ahmad Muhammad,https://images.bayut.com/thumbnails/473098432-800x600.jpeg,Dubai Townhouses > Dubailand > Al Waha > Bayut - 9171-B3pt5g,[],"Classic Properties Real Estate brings you this Great Opportunity in one of the Best Community Al Waha!!!, Grab this excellent opportunity!!! Ground Floor Best Unit Available!, Property Details:, -Vacant Ready to Move, -2 Bedroom Huge Town Home, - 2 Bathrooms, -Lush Green lawns, -Covered Parking, -Laundry Room, -Storage Room, -Spacious Balcony, - Ample of Parking Space for Guests Within the Community, - Walking Distance to the Community Supermarket, For More Details and Viewing please Contact: Jamil Mirza, ORN: 18715, BRN: 50014, About Location:, A beautiful gated community within Expo City Dubai, Expo Valley combines lush greenery, a lake and a wadi with the ease of urban living. Villas and townhouses offer privacy while keeping residents effortlessly connected to a vibrant community. Enjoy a truly harmonious living experience that integrates nature, space and convenience, with all of Expo City Dubai’s attractions within easy reach. Every townhouse is designed to give you room to live and space to grow, maximising privacy while offering opportunities for community interaction. Shamsa 1 townhouses inspire a more sustainable way of living, enhancing the quality of life for all residents."
https://www.bayut.com/property/details-7495055.html,Bayut - 102164-bQqE2Q,For Rent,Townhouse,23 May 2023,Unfurnished,"{'currency': 'AED', 'amount': '170,000'}","Bella Casa, Serena, Dubai","{'bedrooms': 3, 'bathrooms': 4, 'size': '3,916 sqft'}",6942120524,Nouman Sohail,https://images.bayut.com/thumbnails/415663538-800x600.jpeg,Dubai Townhouses > Serena > Bella Casa > Bayut - 102164-bQqE2Q,"['Balcony or Terrace', 'Centrally Air-Conditioned', 'Central Heating', 'Kids Play Area', 'Centrally Air-Conditioned', 'Central Heating', 'Balcony or Terrace', 'Kids Play Area', 'Lawn or Garden', 'Barbeque Area', 'Security Staff', 'CCTV Security']","Welcome to House & Hedges Real Estate, where a team of dynamic, young and enthusiastic individuals with years of experience in the UAE's freehold property market are at your service. As one of the premier real estate companies in Dubai, we offer a comprehensive portfolio of properties in the Emirates that cater to your every need., House & Hedges Real Estate is pleased to offer this Townhouse in Serena Bella Casa, Dubai., Property Details:, 3 Bedroom, 4 Bathroom, Area 3916 sqft, Built In wardrobe, Private Garden, Amenities:, Community Amenities:, Short Walk to the Pool, CCTV Monitored, 24/7 Security, Community Swimming Pool, Jogging and Walking track, Parks and BBQ Areas, 15 mins Dubai Al Maktoum Airport, 20 mins Mall of Emirates, Serena Bella Casa is an incredible residential township that is undertaken in the region of Dubai land. This is a wonderful Villas and Townhouses integrated with lifestyle plaza & community center at the inclusive location of Serena., Reach out to our team at House & Hedges Real Estate, for more details about the property or to schedule a viewing,, Please contact: Mr. Nouman Sohail, We are more than happy to serve you!, Thank you for choosing House & Hedges Real Estate."
https://www.bayut.com/property/details-7734016.html,Bayut - 100037-DVspFd,For Rent,Apartment,26 July 2023,Furnished,"{'currency': 'AED', 'amount': '46,000'}","Tower 108, JVC District 18, Jumeirah Village Circle (JVC), Dubai","{'bedrooms': None, 'bathrooms': 1, 'size': '441 sqft'}",7117616384,,https://images.bayut.com/thumbnails/417509205-800x600.jpeg,Dubai Apartments > Jumeirah Village Circle (JVC) > JVC District 18 > Tower 108 > Bayut - 100037-DVspFd,"['Furnished', 'Balcony or Terrace', 'Parking Spaces', ': 1', 'Swimming Pool', 'Furnished', 'Parking Spaces', ': 1', 'Centrally Air-Conditioned', 'Balcony or Terrace', 'Lobby in Building', 'Service Elevators', 'Reception/Waiting Room', 'Gym or Health Club', 'Swimming Pool', 'Waste Disposal', 'Maintenance Staff', 'Security Staff', 'CCTV Security', 'Intercom', '24 Hours Concierge']","Alarfeen Real Estate is proud to offer you this Studio Apartment in Towers 108 ,JVC., Towers 108 is located between Hessa Street and Al Khail Road with direct access to Sheikh Mohammed Bin Zayed Road. This gives residents quick access to entertainment and shopping centers in Dubai. Circle Mall is 5 minutes away from Towers. 108, Key highlights of the apartment:, Studio, 1 Bathroom, Built in Kitchen Appliances, Built in wardrobes, Chiller indewa, Maintenance Free, Balcony, 1 Parking, Amenities:, Kids Play Area, Gym or Health Club, Swimming Pool, Balcony or Terrace, Service Elevators, Reception/Waiting Room, Security Staff, CCTV Security, 24 Hours Concierge, Double Glazed Windows, Centrally Air-Conditioned, Central Heating, Electricity Backup, Maintenance Staff, Call us - Jaber- Property Consultant, AL ARFEEN REAL ESTATE:, A privately-owned real estate company in Dubai certified by RERA. We have an extensive portfolio of residential and commercial and offer a wide range of services to local and foreign investors. We also provide a personalized service tour to our clients and pride ourselves on our industry knowledge, integrity, and professional approach to our real estate services."
https://www.bayut.com/property/details-7938234.html,Bayut - DXB-SRZ-ARABIAN-3BR,For Rent,Villa,15 September 2023,,"{'currency': 'AED', 'amount': '140,000'}","Sun, Arabian Ranches 3, Dubai","{'bedrooms': 3, 'bathrooms': 4, 'size': '1,383 sqft'}",69248794842,Shehroz Rasheed,https://images.bayut.com/thumbnails/470602750-800x600.jpeg,Dubai Villas > Arabian Ranches 3 > Sun > Bayut - DXB-SRZ-ARABIAN-3BR,"['Balcony or Terrace', 'Shared Kitchen', 'Parking Spaces', ': 2', 'Floor', ': 1', 'Electricity Backup', 'Parking Spaces', ': 2', 'Centrally Air-Conditioned', 'Balcony or Terrace', 'Service Elevators', 'Kids Play Area', 'Barbeque Area', 'Cafeteria or Canteen', 'Waste Disposal', 'Maintenance Staff', 'Cleaning Services', 'Conference Room', 'Security Staff', 'CCTV Security', 'Shared Kitchen', 'Laundry Facility', 'Broadband Internet', 'Satellite/Cable TV', 'Intercom', '24 Hours Concierge', 'Floor', ': 1', 'View']","Azco Real Estate is pleased to offer this spacious 3 Bedroom Villa in Arabian Ranches III - SUN, Dubai. The property is spread over 1383 sq. ft. has a modern outstanding finishing., PROPERTY FEATURES AND AMENITIES:, -  3 Bedrooms + Maid room, -  4 Bathrooms, - Central A/C, - Built-in wardrobes, - Balcony, - Allocated parking spaces, - Modern gymnasium, - Shared swimming pool, - Children’s play area, - 24/H Security, - Fire and Fighting alarm systems, - Public parks, - Shopping malls, PRICE DETAILS, - Price: 140,000 /- AED, - Security Deposit: 5 %, - Cheques: 01/-, Jumeriah Village Circle is a modern and unique family-oriented community provides a beautiful, self-contained environment for residents, with all the modern facilities of a city in a tranquil village setting. Located at the heart of new Dubai and amidst landscaped gardens, it boasts a range of amenities making it an ideal spot for renters and buyers., For further details or to arrange a viewing appointment please contact Mr. Shehroz Rasheed - Property Consultant., Visit azcorealestate. ae where you will find an extensive selection of properties available both for sale and for rent. Azco Real Estate also provides Holiday Homes, Property Management and Facility Management services too., Buyers, Sellers, and Tenants can reach us anytime., Thank you for Choosing Azco Real Estate!"
https://www.bayut.com/property/details-7793099.html,Bayut - 100037-eQE3Fe,For Rent,Apartment,10 August 2023,Furnished,"{'currency': 'AED', 'amount': '54,999'}","Royal Residence 1, Royal Residence, Dubai Sports City, Dubai","{'bedrooms': 1, 'bathrooms': 2, 'size': '775 sqft'}",7117643746,,https://images.bayut.com/thumbnails/434832601-800x600.jpeg,Dubai Apartments > Dubai Sports City > Royal Residence > Royal Residence 1 > Bayut - 100037-eQE3Fe,"['Balcony or Terrace', 'Parking Spaces', ': 1', 'Swimming Pool', 'Centrally Air-Conditioned', 'Parking Spaces', ': 1', 'Centrally Air-Conditioned', 'Balcony or Terrace', 'Lobby in Building', 'Reception/Waiting Room', 'Gym or Health Club', 'Swimming Pool', 'Waste Disposal', 'Cleaning Services', 'Security Staff', 'CCTV Security', 'Intercom', '24 Hours Concierge']","Al Arfeen Real Estate is proud to offer you this 1 Bedroom in Royal Residence, Dubai Sports City., Royal Residence 1 is a freehold property with 13 floors. The tower has two basement floors and there are up to 16 apartments on each residential floor, ranging from studios to 3-bedroom duplexes. A host of impressive features and amenities augment the living experience, truly making it a royal residence., Key highlights of the apartment:, 1 Bedroom, 2 Bathrooms, Kitchen, Built in wardrobes, Balcony, 1 Parking, Amenities:, Kids Play Area, Gym or Health Club, Swimming Pool, Balcony or Terrace, Lobby in Building, Service Elevators, Reception/Waiting Room, Security Staff, CCTV Security, Satellite/Cable TV, Double Glazed Windows, Centrally Air-Conditioned, Central Heating, Call Us - Mr. Sarban - Property Consultant, AL ARFEEN REAL ESTATE:, A privately-owned real estate company in Dubai certified by RERA. We have an extensive portfolio of residential and commercial and offer a wide range of services to local and foreign investors. We also provide a personalized service tour to our clients and pride ourselves on our industry knowledge, integrity, and professional approach to our real estate services."
https://www.bayut.com/property/details-7924527.html,Bayut - RENT022789,For Rent,Townhouse,12 September 2023,Unfurnished,"{'currency': 'AED', 'amount': '210,000'}","Spring, Arabian Ranches 3, Dubai","{'bedrooms': 4, 'bathrooms': 4, 'size': '2,584 sqft'}",65249578529,Emma Machin,https://images.bayut.com/thumbnails/473755214-800x600.jpeg,Dubai Townhouses > Arabian Ranches 3 > Spring > Bayut - RENT022789,[],"• 4 Bedrooms, • Large Maids room, • Single row, • Brand new, • Private location, • Stunning  landscaped garden area, • Beautiful L-shaped kitchen, • Open plan layout, • 2 car parking spaces, • Available NOW, This stunning single row 4 bedroom townhouse is nestled in Arabian Ranches 3 community Spring. This new sub community is an ideal option for families with children aspiring to experience harmonious living., This modern and inviting open-plan layout, combines comfort and style seamlessly. The bright and airy living area leads to an immaculate, beautifully landscaped private backyard, which is perfect for enjoying time outdoors with family and friends., With access to world-class amenities, including parks, swimming pools, and a vibrant neighbourhood, this townhouse offers a truly exceptional Dubai living experience., Don’t miss out on this immaculately presented family townhouse CALL TODAY!, Key Features:, Set in Emaar’s exclusive Arabian Ranches 3 community, Walking distance to the gym & Supermarkets, Surrounded by 5-star dining, leisure and hospitality experiences, BBQ areas throughout the community, Swimming pools and parks within walking distance, Family-friendly community with outstanding rated schools nearby, 10 min to Dubai Polo & Equestrian Club, 20 min From Downtown, 25 min to DXB Airport, To register your interest or arrange a viewing on this stunning family home, please contact me on, ., For further information please contact our head office on, , alternatively visit www. dacha. ae where you will find an extensive selection of properties available for sale and for rent."
https://www.bayut.com/property/details-7129280.html,Bayut - Alma 1 Villa 75,For Rent,Villa,21 March 2023,Unfurnished,"{'currency': 'AED', 'amount': '225,000'}","Alma 1, Alma, Arabian Ranches, Dubai","{'bedrooms': 3, 'bathrooms': 3, 'size': '3,394 sqft'}",6914920000,,https://images.bayut.com/thumbnails/472344226-800x600.jpeg,Dubai Villas > Arabian Ranches > Alma > Alma 1 > Bayut - Alma 1 Villa 75,"['Balcony or Terrace', 'Maids Room', 'Swimming Pool', 'Centrally Air-Conditioned', 'Centrally Air-Conditioned', 'Study Room', 'Balcony or Terrace', 'Swimming Pool', 'Kids Play Area', 'Lawn or Garden', 'Maintenance Staff', 'Maids Room']","Arabian Ranches, Alma 1, 3 Bedrooms + Study, Type 3E, Full 5* Maintenance Package inclusive of rent!, Newly refurbished, new paint, new grouting, new silicon etc., Call today to make an offer., Big and bright living room area!, 2 covered car parking, Beautifully manicured garden!, Property is in excellent condition with full maintenance done in the property including but not limited to: Painting, AC Cleaning, Grouting, Deep Clean, Acidic cleaning of the floor etc, Full major maintenance is covered by the landlord, Property Exclusive to Dubai Waterfront Properties, Established 2005, is one of the most successful real estate firms in Dubai. Our highly experienced Agents are professional and committed to making life easier for our clients. Our leading reputation is based on the high quality and personal service provided to clients by offering a fully managed service throughout the duration of the lease including maintenance services. We provide a hassle-free lease from start to finish., Call for more information, to arrange a viewing or to make an offer, Rent is 225,000/- P. A., +5% security deposit, +5% agency fee, DWP"
https://www.bayut.com/property/details-7699678.html,Bayut - axc-3963676,For Rent,Apartment,17 July 2023,Unfurnished,"{'currency': 'AED', 'amount': '125,000'}","Forte 2, Forte, Downtown Dubai, Dubai","{'bedrooms': 1, 'bathrooms': 1, 'size': '676 sqft'}",7127236694,Celica Escobar,https://images.bayut.com/thumbnails/411655494-800x600.jpeg,Dubai Apartments > Downtown Dubai > Forte > Forte 2 > Bayut - axc-3963676,"['Balcony or Terrace', 'Parking Spaces', 'Centrally Air-Conditioned', 'Lobby in Building', 'Parking Spaces', 'Centrally Air-Conditioned', 'Balcony or Terrace', 'Lobby in Building', 'Laundry Room', 'ATM Facility']","AX CAPITAL Real Estate is offering to the market this amazing 1-bedroom apartment for rent in Forte Tower 2, Downtown., Unit details:, - 1 bed, - 1 bath, - BUA: 676 sq. ft, - 1 parking, - high floor, - back facing / sea view, - unfurnished, - provision of kitchen appliances, -AVAILABLE August 3rd week, Accessibility:, - 10mins walk to Dubai Metro Station, - 5 mins walk to Dubai Mall, - 3 mins walk to Dubai Opera House, - 6 mins drive to business bay, - 12 mins drive to Dubai International Financial Center, - 15 mins drive to world trade center, Supermarkets nearby:, - Choithrams - 3 min walk, - Geant Supermarket - 6 mins walk, - Carrefour - 15 min walk, - Waitrose - 20 mins walk (inside dubai mall), Property Reference no.  axc, Viewing:, Needs to be booked at least 24 hours before., Building design:, Designed by internationally renowned and world-class architecture practice Nikken Sekkei, the dual-tower complex reflects the Japanese firm’s values of community, credibility, selective design, and collective independence., Alternatively, visit our website where you will find an extensive selection of properties available for sale and rent., Ask us about:, - Off-Plan, - Property Management, - Interior Design (Ax Design), - Exclusive Off-Plan, - Short Term Let"
https://www.bayut.com/property/details-7806318.html,Bayut - PP-R-3309,For Rent,Townhouse,14 August 2023,Unfurnished,"{'currency': 'AED', 'amount': '170,000'}","Elan, Tilal Al Ghaf, Dubai","{'bedrooms': 3, 'bathrooms': 3, 'size': '2,152 sqft'}",69301529918,Sasha-Lee Kinghorn,https://images.bayut.com/thumbnails/432091471-800x600.jpeg,Dubai Townhouses > Tilal Al Ghaf > Elan > Bayut - PP-R-3309,"['Balcony or Terrace', 'Swimming Pool', 'Centrally Air-Conditioned', 'Central Heating', 'Centrally Air-Conditioned', 'Central Heating', 'Balcony or Terrace', 'Gym or Health Club', 'Swimming Pool', 'Lawn or Garden', 'Security Staff']","Introducing an exquisite offering from Paragon Properties: an impressive townhouse within the Elan community of the brand new Tilal Al Ghaf development., Step into the gated haven of Elan, where a range of impeccably designed townhouses with 3 to 4 bedrooms awaits. Set amidst awe-inspiring vistas and complemented by top-tier amenities, this project showcases sophisticated villas, townhouses, and apartments., Conveniently positioned at the intersection of Hessa Street and Sheikh Zayed Bin Hamdan Al Nahyan Street, Elan ensures effortless access to various prominent destinations., Indulge in contemporary refinement within this pristine 3-bedroom townhouse. Bask in the flood of natural light, enjoy top-notch appliances, and relish resort-style amenities. Rejuvenate in the tranquil master suite or host outdoor gatherings in the secluded backyard. Boasting a prime location near schools, retail establishments, and dining venues, this is an unmatched lifestyle opportunity., Notable Features:, - Balcony, - Built-in Wardrobes, - Covered Parking, - Maid's Room, - Security, - Shared Gym, - Shared Pool, - Shared Spa, Seize the chance to make Elan at Tilal Al Ghaf your new abode! Reach out to us today for further information. Your exceptional lifestyle awaits!"
https://www.bayut.com/property/details-7826725.html,Bayut - mna-5694472,For Rent,Apartment,18 August 2023,Unfurnished,"{'currency': 'AED', 'amount': '280,000'}","Al Basri, Shoreline Apartments, Palm Jumeirah, Dubai","{'bedrooms': 2, 'bathrooms': 4, 'size': '1,993 sqft'}",7118825900,Myeth Mamac,https://images.bayut.com/thumbnails/470326349-800x600.jpeg,Dubai Apartments > Palm Jumeirah > Shoreline Apartments > Al Basri > Bayut - mna-5694472,"['Balcony or Terrace', 'Parking Spaces', 'Centrally Air-Conditioned']","MNA Properties is pleased to offer you this property in one of the prominent address in Dubai, the well known man made Island, The PALM JUMEIRAH  in Shoreline Buildings.  This Full Sea View Type F biggest layout of 2 Bedroom plus Maid’s Room Fully is currently offered for rent at a very competitive price in the market. ., Property Details:, , - 2 Bedroom plus Maid’s Room (Full Sea View), - Type F with BUA size of: 2,065 sq/ft, - Beach side / Right Side Shoreline, - With 3.5 Bathroom, - Unfurnished Apartment, - With amazing balcony offering a breath-taking sea view, - Walk-In Closets / Wardrobes, - Modern Kitchen Style, - Well maintained Apartment, - Vacant & Ready to move-in, - Inclusive of 1 allocated parking, Amenities / Facilities:, - 24 / 7 Concierge reception / Security, - Beach Access, - Swimming Pools, - Health Fitness Gym, - Children's Play Area, - Near to Shopping Malls / Restaurants / Shops, - Shoreline Recreational Park, - Guest Parking / Public Parking, - Public Transportation, - Easy Access to Sheikh Zayed Road, To arrange a viewing or to find out more, please contact Myeth via phone or Whatsapp on, or email at myeth."
https://www.bayut.com/property/details-7935699.html,Bayut - BB-FAI-OAK-5BR,For Rent,Townhouse,15 September 2023,Unfurnished,"{'currency': 'AED', 'amount': '310,000'}","Oak Villas, Al Barsha 1, Al Barsha, Dubai","{'bedrooms': 5, 'bathrooms': 6, 'size': '4,000 sqft'}",6588540000,Faisal Naseem,https://images.bayut.com/thumbnails/471476594-800x600.jpeg,Dubai Townhouses > Al Barsha > Al Barsha 1 > Oak Villas > Bayut - BB-FAI-OAK-5BR,"['Balcony or Terrace', 'Parking Spaces', ': 2', 'Swimming Pool', 'Centrally Air-Conditioned', 'Parking Spaces', ': 2', 'Centrally Air-Conditioned', 'Central Heating', 'Balcony or Terrace', 'Swimming Pool', 'Broadband Internet']","Azco Real Estate is pleased to offer this magnificient 2-bedroom townhouse in Oak Villas, Al Barsha 1st. The property is spread over 4,000 sq. ft with an outstanding modern finish., PROPERTY FEATURES AND AMENITIES:, -5 Bedroom, -Maid's Room, -6 Bathrooms, -High quality finishing, -Built-in Wardrobes, -Spacious Lay-out, -Huge Garage Space for 2 cars, -Shared swimming pool, -Well Maintained Community, -Near shops, public park, public transport and restaurants., Oak Villas is a family friendly community with spacious green parks, playgrounds, sports facilities and walking/cycling paths. Residents can enjoy the easy access in school, clinics, offices, shopping malls and accessible to public transport. The community is within 20-25 minutes from central places like Downtown, Burj Khalifa & Dubai International Airport., Visit our website azcorealestate. ae where you will find an extensive selection of properties available both for sale and for rent. Azco Real Estate also provides holiday homes, property management, and facility management services., Buyers, sellers, and tenants can reach us anytime. Thank you for choosing Azco Real Estate!"
